Customer ID,Recency,Frequency,Monetary,r_quartile,f_quartile,m_quartile,rfm_score,customer_title,Segment Title,Segment Rank
2649,129,4,6633.45,1,1,3,113,Bronze,Evasive Customers,10
2650,25,6,5688.65,3,2,2,322,Gold,Late Bloomer,6
2651,15,8,10121.93,4,4,4,444,Platinum,Platinum Customers,1
2652,23,5,7176.639999999999,3,2,3,323,Gold,Potential Customers,5
2653,3,9,12316.0,4,4,4,444,Platinum,Platinum Customers,1
2654,108,9,9905.2,1,4,4,144,Bronze,Almost lost Customers,9
2655,157,6,8575.35,1,2,4,124,Bronze,Almost lost Customers,9
2656,138,7,9051.86,1,3,4,134,Bronze,Almost lost Customers,9
2657,182,3,3891.5,1,1,1,111,Bronze,Lost Customers,11
2658,36,5,3853.98,3,2,1,321,Gold,Late Bloomer,6
2659,0,12,11948.48,4,4,4,444,Platinum,Platinum Customers,1
2661,8,5,5712.01,4,2,2,422,Platinum,Becoming Loyal,3
2662,62,9,10546.039999999999,2,4,4,244,Silver,Losing Customers,7
2663,164,5,7423.2300000000005,1,2,3,123,Bronze,Evasive Customers,10
2664,134,7,6587.43,1,3,3,133,Bronze,Almost lost Customers,9
2665,30,3,5364.68,3,1,2,312,Gold,Late Bloomer,6
2666,256,4,4534.9,1,1,2,112,Bronze,Evasive Customers,10
2667,98,5,5817.66,1,2,2,122,Bronze,Evasive Customers,10
2668,61,5,3342.3,2,2,1,221,Silver,High Risk Customers,8
2669,48,3,3552.54,2,1,1,211,Bronze,Almost lost Customers,9
2670,58,3,3290.68,2,1,1,211,Bronze,Almost lost Customers,9
2671,100,7,8811.26,1,3,4,134,Bronze,Almost lost Customers,9
2672,15,8,8417.05,4,4,4,444,Platinum,Platinum Customers,1
2673,90,5,4576.389999999999,1,2,2,122,Bronze,Evasive Customers,10
2674,44,5,6395.9,3,2,3,323,Gold,Potential Customers,5
2675,95,5,5429.8,1,2,2,122,Bronze,Evasive Customers,10
2676,5,6,7274.78,4,2,3,423,Platinum,Becoming Loyal,3
2677,27,5,5446.05,3,2,2,322,Gold,Late Bloomer,6
2678,113,5,5004.09,1,2,2,122,Bronze,Evasive Customers,10
2679,85,6,5660.31,2,2,2,222,Silver,High Risk Customers,8
2680,16,9,9177.27,4,4,4,444,Platinum,Platinum Customers,1
2681,50,5,4606.83,2,2,2,222,Silver,High Risk Customers,8
2682,38,8,6122.34,3,4,3,343,Gold,Potential Customers,5
2683,16,6,7829.89,4,2,3,423,Platinum,Becoming Loyal,3
2684,38,9,11938.039999999999,3,4,4,344,Gold,Recent Customers,4
2685,44,6,5323.86,3,2,2,322,Gold,Late Bloomer,6
2686,24,11,13237.88,3,4,4,344,Gold,Recent Customers,4
2687,17,7,6724.23,4,3,3,433,Platinum,Very Loyal Customers,2
2688,88,3,3018.69,1,1,1,111,Bronze,Lost Customers,11
2689,1,5,3956.18,4,2,1,421,Platinum,Becoming Loyal,3
2690,109,4,5860.55,1,1,2,112,Bronze,Evasive Customers,10
2691,60,8,8562.05,2,4,4,244,Silver,Losing Customers,7
2692,40,3,1662.12,3,1,1,311,Silver,Late Bloomer,6
2693,1,6,5128.639999999999,4,2,2,422,Platinum,Becoming Loyal,3
2694,29,4,2766.09,3,1,1,311,Silver,Late Bloomer,6
2695,4,9,11703.11,4,4,4,444,Platinum,Platinum Customers,1
2696,151,4,5519.58,1,1,2,112,Bronze,Evasive Customers,10
2697,33,7,6415.43,3,3,3,333,Gold,Potential Customers,5
2698,12,7,9054.05,4,3,4,434,Platinum,Very Loyal Customers,2
2699,60,5,3428.76,2,2,1,221,Silver,High Risk Customers,8
2700,71,4,4497.46,2,1,2,212,Silver,High Risk Customers,8
2701,52,9,11558.89,2,4,4,244,Silver,Losing Customers,7
2702,19,8,11698.41,3,4,4,344,Gold,Recent Customers,4
2703,19,7,7330.05,3,3,3,333,Gold,Potential Customers,5
2704,235,3,1517.27,1,1,1,111,Bronze,Lost Customers,11
2705,2,9,12147.34,4,4,4,444,Platinum,Platinum Customers,1
2706,123,3,2769.36,1,1,1,111,Bronze,Lost Customers,11
2707,43,3,3934.6,3,1,1,311,Silver,Late Bloomer,6
2708,11,3,3437.08,4,1,1,411,Gold,Recent Customers,4
2709,2,5,3860.54,4,2,1,421,Platinum,Becoming Loyal,3
2710,8,4,3931.54,4,1,1,411,Gold,Recent Customers,4
2711,63,6,6439.08,2,2,3,223,Silver,High Risk Customers,8
2712,16,6,6967.02,4,2,3,423,Platinum,Becoming Loyal,3
2713,0,3,3426.37,4,1,1,411,Gold,Recent Customers,4
2714,8,5,4081.8100000000004,4,2,1,421,Platinum,Becoming Loyal,3
2715,104,5,6644.62,1,2,3,123,Bronze,Evasive Customers,10
2716,143,4,4529.24,1,1,2,112,Bronze,Evasive Customers,10
2717,41,10,10140.5,3,4,4,344,Gold,Recent Customers,4
2718,221,7,6798.88,1,3,3,133,Bronze,Almost lost Customers,9
2719,10,3,3061.49,4,1,1,411,Gold,Recent Customers,4
2720,148,4,3710.19,1,1,1,111,Bronze,Lost Customers,11
2721,114,2,2292.96,1,1,1,111,Bronze,Lost Customers,11
2722,73,6,4806.32,2,2,2,222,Silver,High Risk Customers,8
2723,40,8,10565.119999999999,3,4,4,344,Gold,Recent Customers,4
2724,142,4,4604.3,1,1,2,112,Bronze,Evasive Customers,10
2725,176,4,2094.38,1,1,1,111,Bronze,Lost Customers,11
2726,27,10,10263.47,3,4,4,344,Gold,Recent Customers,4
2727,49,5,8567.85,2,2,4,224,Silver,Losing Customers,7
2728,7,8,9659.77,4,4,4,444,Platinum,Platinum Customers,1
2729,6,6,8706.47,4,2,4,424,Platinum,Becoming Loyal,3
2730,4,7,4649.51,4,3,2,432,Platinum,Becoming Loyal,3
2731,3,4,2409.89,4,1,1,411,Gold,Recent Customers,4
2732,16,10,6703.58,4,4,3,443,Platinum,Very Loyal Customers,2
2733,28,9,12972.27,3,4,4,344,Gold,Recent Customers,4
2734,55,3,2148.54,2,1,1,211,Bronze,Almost lost Customers,9
2735,148,2,1340.77,1,1,1,111,Bronze,Lost Customers,11
2736,42,5,4311.28,3,2,2,322,Gold,Late Bloomer,6
2737,5,9,10510.1,4,4,4,444,Platinum,Platinum Customers,1
2738,59,5,5189.82,2,2,2,222,Silver,High Risk Customers,8
2739,242,2,743.0500000000001,1,1,1,111,Bronze,Lost Customers,11
2740,26,8,10497.95,3,4,4,344,Gold,Recent Customers,4
2741,19,3,3056.2200000000003,3,1,1,311,Silver,Late Bloomer,6
2742,95,3,3741.05,1,1,1,111,Bronze,Lost Customers,11
2743,46,2,2956.8,2,1,1,211,Bronze,Almost lost Customers,9
2744,125,3,3148.36,1,1,1,111,Bronze,Lost Customers,11
2745,267,2,3322.62,1,1,1,111,Bronze,Lost Customers,11
2746,8,3,3056.2200000000003,4,1,1,411,Gold,Recent Customers,4
2747,14,8,10528.310000000001,4,4,4,444,Platinum,Platinum Customers,1
2748,6,4,3952.7,4,1,1,411,Gold,Recent Customers,4
2749,34,1,1061.56,3,1,1,311,Silver,Late Bloomer,6
2750,42,11,12349.36,3,4,4,344,Gold,Recent Customers,4
2751,3,8,9856.48,4,4,4,444,Platinum,Platinum Customers,1
2752,12,4,5737.59,4,1,2,412,Platinum,Recent Customers,4
2753,67,11,9649.8,2,4,4,244,Silver,Losing Customers,7
2754,186,3,5568.64,1,1,2,112,Bronze,Evasive Customers,10
2755,28,12,12109.6,3,4,4,344,Gold,Recent Customers,4
2756,56,4,5196.93,2,1,2,212,Silver,High Risk Customers,8
2757,144,3,3501.37,1,1,1,111,Bronze,Lost Customers,11
2758,79,3,2230.06,2,1,1,211,Bronze,Almost lost Customers,9
2759,110,5,5619.73,1,2,2,122,Bronze,Evasive Customers,10
2760,31,5,5241.94,3,2,2,322,Gold,Late Bloomer,6
2761,7,9,10079.42,4,4,4,444,Platinum,Platinum Customers,1
2762,16,9,13073.58,4,4,4,444,Platinum,Platinum Customers,1
2763,19,9,6496.64,3,4,3,343,Gold,Potential Customers,5
2764,51,3,1639.08,2,1,1,211,Bronze,Almost lost Customers,9
2765,46,6,8522.02,2,2,4,224,Silver,Losing Customers,7
2766,47,6,8740.06,2,2,4,224,Silver,Losing Customers,7
2767,48,3,2597.41,2,1,1,211,Bronze,Almost lost Customers,9
2768,23,6,6811.9400000000005,3,2,3,323,Gold,Potential Customers,5
2769,46,6,8004.25,2,2,3,223,Silver,High Risk Customers,8
2770,30,9,13728.7,3,4,4,344,Gold,Recent Customers,4
2771,44,5,8579.48,3,2,4,324,Gold,Potential Customers,5
2772,25,5,5138.68,3,2,2,322,Gold,Late Bloomer,6
2773,4,4,4179.19,4,1,2,412,Platinum,Recent Customers,4
2774,84,5,4479.04,2,2,2,222,Silver,High Risk Customers,8
2775,12,6,6201.93,4,2,3,423,Platinum,Becoming Loyal,3
2776,46,4,4205.06,2,1,2,212,Silver,High Risk Customers,8
2777,103,6,6216.71,1,2,3,123,Bronze,Evasive Customers,10
2778,9,5,5669.9,4,2,2,422,Platinum,Becoming Loyal,3
2779,11,5,6558.76,4,2,3,423,Platinum,Becoming Loyal,3
2780,2,5,6150.43,4,2,3,423,Platinum,Becoming Loyal,3
2781,73,4,4131.86,2,1,1,211,Bronze,Almost lost Customers,9
2782,170,5,4995.43,1,2,2,122,Bronze,Evasive Customers,10
2783,73,11,9019.44,2,4,4,244,Silver,Losing Customers,7
2784,74,3,2423.2200000000003,2,1,1,211,Bronze,Almost lost Customers,9
2785,45,6,9232.95,2,2,4,224,Silver,Losing Customers,7
2786,3,6,4372.3,4,2,2,422,Platinum,Becoming Loyal,3
2787,37,6,10014.36,3,2,4,324,Gold,Potential Customers,5
2788,44,11,17258.940000000002,3,4,4,344,Gold,Recent Customers,4
2789,24,2,2097.73,3,1,1,311,Silver,Late Bloomer,6
2790,77,3,1799.14,2,1,1,211,Bronze,Almost lost Customers,9
2791,14,7,9980.38,4,3,4,434,Platinum,Very Loyal Customers,2
2792,218,3,4771.39,1,1,2,112,Bronze,Evasive Customers,10
2793,34,8,10915.33,3,4,4,344,Gold,Recent Customers,4
2794,5,7,7835.25,4,3,3,433,Platinum,Very Loyal Customers,2
2795,91,3,4453.63,1,1,2,112,Bronze,Evasive Customers,10
2796,8,7,8157.719999999999,4,3,4,434,Platinum,Very Loyal Customers,2
2797,75,6,4583.92,2,2,2,222,Silver,High Risk Customers,8
2798,154,5,3433.47,1,2,1,121,Bronze,Evasive Customers,10
2799,29,8,9916.09,3,4,4,344,Gold,Recent Customers,4
2800,41,5,1193.9,3,2,1,321,Gold,Late Bloomer,6
2801,22,5,3312.28,3,2,1,321,Gold,Late Bloomer,6
2802,172,3,1370.06,1,1,1,111,Bronze,Lost Customers,11
2803,30,6,6522.64,3,2,3,323,Gold,Potential Customers,5
2804,58,7,6016.75,2,3,3,233,Silver,Losing Customers,7
2805,3,5,5915.9,4,2,2,422,Platinum,Becoming Loyal,3
2806,68,8,8667.06,2,4,4,244,Silver,Losing Customers,7
2807,353,1,1216.14,1,1,1,111,Bronze,Lost Customers,11
2808,6,5,6828.29,4,2,3,423,Platinum,Becoming Loyal,3
2809,83,3,2490.58,2,1,1,211,Bronze,Almost lost Customers,9
2810,62,6,3670.1800000000003,2,2,1,221,Silver,High Risk Customers,8
2811,25,5,4456.35,3,2,2,322,Gold,Late Bloomer,6
2812,87,6,8956.25,1,2,4,124,Bronze,Almost lost Customers,9
2813,204,5,6323.22,1,2,3,123,Bronze,Evasive Customers,10
2814,13,4,4851.34,4,1,2,412,Platinum,Recent Customers,4
2815,27,9,9217.46,3,4,4,344,Gold,Recent Customers,4
2816,8,10,13562.73,4,4,4,444,Platinum,Platinum Customers,1
2817,15,3,4046.6099999999997,4,1,1,411,Gold,Recent Customers,4
2818,99,4,5234.29,1,1,2,112,Bronze,Evasive Customers,10
2819,162,4,5543.02,1,1,2,112,Bronze,Evasive Customers,10
2820,58,7,8152.6900000000005,2,3,4,234,Silver,Losing Customers,7
2821,51,5,4455.08,2,2,2,222,Silver,High Risk Customers,8
2822,11,9,8764.17,4,4,4,444,Platinum,Platinum Customers,1
2823,12,4,2040.6100000000001,4,1,1,411,Gold,Recent Customers,4
2824,122,6,8837.81,1,2,4,124,Bronze,Almost lost Customers,9
2825,112,4,4231.89,1,1,2,112,Bronze,Evasive Customers,10
2826,11,12,11244.57,4,4,4,444,Platinum,Platinum Customers,1
2827,107,5,4673.13,1,2,2,122,Bronze,Evasive Customers,10
2828,115,2,2446.06,1,1,1,111,Bronze,Lost Customers,11
2829,144,2,3023.32,1,1,1,111,Bronze,Lost Customers,11
2830,95,5,4885.5199999999995,1,2,2,122,Bronze,Evasive Customers,10
2831,14,5,4904.01,4,2,2,422,Platinum,Becoming Loyal,3
2832,23,8,6485.34,3,4,3,343,Gold,Potential Customers,5
2833,16,6,6437.61,4,2,3,423,Platinum,Becoming Loyal,3
2834,66,3,3603.6800000000003,2,1,1,211,Bronze,Almost lost Customers,9
2835,228,3,1178.37,1,1,1,111,Bronze,Lost Customers,11
2836,13,10,12283.11,4,4,4,444,Platinum,Platinum Customers,1
2837,41,7,9092.1,3,3,4,334,Gold,Potential Customers,5
2838,15,3,2838.62,4,1,1,411,Gold,Recent Customers,4
2839,17,8,7971.99,4,4,3,443,Platinum,Very Loyal Customers,2
2840,16,4,3362.7599999999998,4,1,1,411,Gold,Recent Customers,4
2841,16,7,10658.349999999999,4,3,4,434,Platinum,Very Loyal Customers,2
2842,39,3,2134.96,3,1,1,311,Silver,Late Bloomer,6
2843,20,6,6116.0,3,2,3,323,Gold,Potential Customers,5
2844,23,6,6778.91,3,2,3,323,Gold,Potential Customers,5
2845,47,8,8539.21,2,4,4,244,Silver,Losing Customers,7
2846,15,4,4002.3,4,1,1,411,Gold,Recent Customers,4
2847,44,7,8251.07,3,3,4,334,Gold,Potential Customers,5
2848,13,4,5354.429999999999,4,1,2,412,Platinum,Recent Customers,4
2849,115,4,4650.96,1,1,2,112,Bronze,Evasive Customers,10
2850,7,8,7671.88,4,4,3,443,Platinum,Very Loyal Customers,2
2851,9,8,8746.779999999999,4,4,4,444,Platinum,Platinum Customers,1
2852,25,6,8373.67,3,2,4,324,Gold,Potential Customers,5
2853,81,8,8836.36,2,4,4,244,Silver,Losing Customers,7
2854,83,4,4893.5,2,1,2,212,Silver,High Risk Customers,8
2855,39,2,255.35000000000002,3,1,1,311,Silver,Late Bloomer,6
2856,6,7,10139.11,4,3,4,434,Platinum,Very Loyal Customers,2
2857,113,6,8974.25,1,2,4,124,Bronze,Almost lost Customers,9
2858,108,4,6672.94,1,1,3,113,Bronze,Evasive Customers,10
2859,10,8,6793.56,4,4,3,443,Platinum,Very Loyal Customers,2
2860,8,9,13804.79,4,4,4,444,Platinum,Platinum Customers,1
2861,73,8,9484.25,2,4,4,244,Silver,Losing Customers,7
2862,14,5,4816.96,4,2,2,422,Platinum,Becoming Loyal,3
2863,175,1,544.05,1,1,1,111,Bronze,Lost Customers,11
2864,17,4,4770.7699999999995,4,1,2,412,Platinum,Recent Customers,4
2865,0,7,11030.02,4,3,4,434,Platinum,Very Loyal Customers,2
2866,78,4,4759.37,2,1,2,212,Silver,High Risk Customers,8
2867,95,5,2866.46,1,2,1,121,Bronze,Evasive Customers,10
2868,25,4,3572.73,3,1,1,311,Silver,Late Bloomer,6
2869,116,6,6230.41,1,2,3,123,Bronze,Evasive Customers,10
2870,109,2,599.88,1,1,1,111,Bronze,Lost Customers,11
2871,20,6,4852.74,3,2,2,322,Gold,Late Bloomer,6
2872,24,7,7041.0599999999995,3,3,3,333,Gold,Potential Customers,5
2873,104,3,3244.63,1,1,1,111,Bronze,Lost Customers,11
2874,60,11,15091.91,2,4,4,244,Silver,Losing Customers,7
2875,35,4,5883.47,3,1,2,312,Gold,Late Bloomer,6
2876,325,1,958.74,1,1,1,111,Bronze,Lost Customers,11
2877,41,9,8291.58,3,4,4,344,Gold,Recent Customers,4
2878,0,3,2319.39,4,1,1,411,Gold,Recent Customers,4
2879,14,8,9983.98,4,4,4,444,Platinum,Platinum Customers,1
2880,18,8,12780.52,3,4,4,344,Gold,Recent Customers,4
2881,72,6,6506.51,2,2,3,223,Silver,High Risk Customers,8
2882,294,2,2515.6800000000003,1,1,1,111,Bronze,Lost Customers,11
2883,49,7,10571.82,2,3,4,234,Silver,Losing Customers,7
2884,14,8,6897.469999999999,4,4,3,443,Platinum,Very Loyal Customers,2
2885,94,9,12055.64,1,4,4,144,Bronze,Almost lost Customers,9
2886,39,8,8504.95,3,4,4,344,Gold,Recent Customers,4
2887,24,9,10892.99,3,4,4,344,Gold,Recent Customers,4
2888,29,6,7967.07,3,2,3,323,Gold,Potential Customers,5
2889,105,5,6098.4800000000005,1,2,3,123,Bronze,Evasive Customers,10
2890,86,7,8037.32,2,3,3,233,Silver,Losing Customers,7
2891,62,7,8583.39,2,3,4,234,Silver,Losing Customers,7
2892,12,5,6697.78,4,2,3,423,Platinum,Becoming Loyal,3
2893,59,3,4825.25,2,1,2,212,Silver,High Risk Customers,8
2894,86,9,14621.73,2,4,4,244,Silver,Losing Customers,7
2895,258,2,1390.68,1,1,1,111,Bronze,Lost Customers,11
2896,194,2,2648.5,1,1,1,111,Bronze,Lost Customers,11
2897,46,5,4416.799999999999,2,2,2,222,Silver,High Risk Customers,8
2898,78,4,4284.31,2,1,2,212,Silver,High Risk Customers,8
2899,30,6,6188.15,3,2,3,323,Gold,Potential Customers,5
2900,61,3,4234.34,2,1,2,212,Silver,High Risk Customers,8
2901,38,7,9512.21,3,3,4,334,Gold,Potential Customers,5
2902,196,2,1591.08,1,1,1,111,Bronze,Lost Customers,11
2903,26,3,3175.62,3,1,1,311,Silver,Late Bloomer,6
2904,23,7,5397.49,3,3,2,332,Gold,Potential Customers,5
2905,8,4,3343.69,4,1,1,411,Gold,Recent Customers,4
2906,45,4,4835.93,2,1,2,212,Silver,High Risk Customers,8
2907,74,7,9679.210000000001,2,3,4,234,Silver,Losing Customers,7
2908,1,6,3638.18,4,2,1,421,Platinum,Becoming Loyal,3
2909,83,7,7868.9,2,3,3,233,Silver,Losing Customers,7
2910,46,8,5951.54,2,4,2,242,Silver,Losing Customers,7
2911,283,2,1875.15,1,1,1,111,Bronze,Lost Customers,11
2912,46,13,14149.73,2,4,4,244,Silver,Losing Customers,7
2913,89,6,5130.11,1,2,2,122,Bronze,Evasive Customers,10
2914,12,12,13824.53,4,4,4,444,Platinum,Platinum Customers,1
2915,33,7,6896.26,3,3,3,333,Gold,Potential Customers,5
2916,24,7,8475.59,3,3,4,334,Gold,Potential Customers,5
2917,148,5,6402.85,1,2,3,123,Bronze,Evasive Customers,10
2918,51,7,8939.64,2,3,4,234,Silver,Losing Customers,7
2919,21,6,5710.05,3,2,2,322,Gold,Late Bloomer,6
2920,99,2,2787.82,1,1,1,111,Bronze,Lost Customers,11
2921,57,5,4820.4,2,2,2,222,Silver,High Risk Customers,8
2922,1,5,5507.0199999999995,4,2,2,422,Platinum,Becoming Loyal,3
2923,13,7,6413.18,4,3,3,433,Platinum,Very Loyal Customers,2
2924,64,6,5940.1900000000005,2,2,2,222,Silver,High Risk Customers,8
2925,93,5,4419.8099999999995,1,2,2,122,Bronze,Evasive Customers,10
2926,143,4,3211.69,1,1,1,111,Bronze,Lost Customers,11
2927,99,3,4096.32,1,1,1,111,Bronze,Lost Customers,11
2928,175,5,6092.18,1,2,3,123,Bronze,Evasive Customers,10
2929,1,9,10903.63,4,4,4,444,Platinum,Platinum Customers,1
2930,71,6,5079.0,2,2,2,222,Silver,High Risk Customers,8
2931,57,6,4741.6,2,2,2,222,Silver,High Risk Customers,8
2932,19,10,10991.14,3,4,4,344,Gold,Recent Customers,4
2933,95,5,4806.32,1,2,2,122,Bronze,Evasive Customers,10
2934,61,6,7094.71,2,2,3,223,Silver,High Risk Customers,8
2935,6,7,4508.01,4,3,2,432,Platinum,Becoming Loyal,3
2936,59,7,10669.630000000001,2,3,4,234,Silver,Losing Customers,7
2937,7,7,11473.75,4,3,4,434,Platinum,Very Loyal Customers,2
2938,125,5,7013.27,1,2,3,123,Bronze,Evasive Customers,10
2939,90,4,3757.8,1,1,1,111,Bronze,Lost Customers,11
2940,94,7,6758.78,1,3,3,133,Bronze,Almost lost Customers,9
2941,172,5,4811.55,1,2,2,122,Bronze,Evasive Customers,10
2942,9,8,9837.369999999999,4,4,4,444,Platinum,Platinum Customers,1
2943,52,7,7308.48,2,3,3,233,Silver,Losing Customers,7
2944,30,6,4572.33,3,2,2,322,Gold,Late Bloomer,6
2945,49,3,2684.96,2,1,1,211,Bronze,Almost lost Customers,9
2946,31,10,9722.73,3,4,4,344,Gold,Recent Customers,4
2947,14,6,5990.41,4,2,2,422,Platinum,Becoming Loyal,3
2948,111,5,4758.83,1,2,2,122,Bronze,Evasive Customers,10
2949,13,3,1857.76,4,1,1,411,Gold,Recent Customers,4
2950,75,3,1953.15,2,1,1,211,Bronze,Almost lost Customers,9
2951,85,9,11002.560000000001,2,4,4,244,Silver,Losing Customers,7
2952,27,5,6242.1,3,2,3,323,Gold,Potential Customers,5
2953,75,5,6263.34,2,2,3,223,Silver,High Risk Customers,8
2954,6,6,5047.3099999999995,4,2,2,422,Platinum,Becoming Loyal,3
2955,19,8,8309.33,3,4,4,344,Gold,Recent Customers,4
2956,97,7,5810.6900000000005,1,3,2,132,Bronze,Almost lost Customers,9
2957,98,3,3938.5699999999997,1,1,1,111,Bronze,Lost Customers,11
2958,4,7,6042.2,4,3,3,433,Platinum,Very Loyal Customers,2
2959,134,3,3525.57,1,1,1,111,Bronze,Lost Customers,11
2960,88,3,5056.1,1,1,2,112,Bronze,Evasive Customers,10
2961,2,6,8983.52,4,2,4,424,Platinum,Becoming Loyal,3
2962,77,3,2837.74,2,1,1,211,Bronze,Almost lost Customers,9
2963,55,5,3318.74,2,2,1,221,Silver,High Risk Customers,8
2964,168,2,3630.46,1,1,1,111,Bronze,Lost Customers,11
2965,90,6,6158.93,1,2,3,123,Bronze,Evasive Customers,10
2966,32,5,5009.32,3,2,2,322,Gold,Late Bloomer,6
2967,10,3,4699.01,4,1,2,412,Platinum,Recent Customers,4
2968,171,7,5052.9,1,3,2,132,Bronze,Almost lost Customers,9
2969,11,6,6455.639999999999,4,2,3,423,Platinum,Becoming Loyal,3
2970,98,4,4043.88,1,1,1,111,Bronze,Lost Customers,11
2971,27,3,2449.96,3,1,1,311,Silver,Late Bloomer,6
2972,56,4,3218.41,2,1,1,211,Bronze,Almost lost Customers,9
2973,93,4,3872.73,1,1,1,111,Bronze,Lost Customers,11
2974,159,2,1166.79,1,1,1,111,Bronze,Lost Customers,11
2975,169,3,4429.83,1,1,2,112,Bronze,Evasive Customers,10
2976,6,4,6239.15,4,1,3,413,Platinum,Recent Customers,4
2977,9,5,5552.88,4,2,2,422,Platinum,Becoming Loyal,3
2978,147,3,2701.2200000000003,1,1,1,111,Bronze,Lost Customers,11
2979,114,4,3936.52,1,1,1,111,Bronze,Lost Customers,11
2980,15,6,7498.77,4,2,3,423,Platinum,Becoming Loyal,3
2981,52,7,4484.4800000000005,2,3,2,232,Silver,Losing Customers,7
2982,117,7,8987.33,1,3,4,134,Bronze,Almost lost Customers,9
2983,129,5,7256.57,1,2,3,123,Bronze,Evasive Customers,10
2984,158,5,6200.1,1,2,3,123,Bronze,Evasive Customers,10
2985,38,10,10664.07,3,4,4,344,Gold,Recent Customers,4
2986,28,9,9529.92,3,4,4,344,Gold,Recent Customers,4
2987,17,5,5300.65,4,2,2,422,Platinum,Becoming Loyal,3
2988,32,8,8349.34,3,4,4,344,Gold,Recent Customers,4
2989,70,9,11757.14,2,4,4,244,Silver,Losing Customers,7
2990,14,7,5394.23,4,3,2,432,Platinum,Becoming Loyal,3
2991,75,6,5559.9800000000005,2,2,2,222,Silver,High Risk Customers,8
2992,9,8,10530.96,4,4,4,444,Platinum,Platinum Customers,1
2993,9,8,11450.73,4,4,4,444,Platinum,Platinum Customers,1
2994,15,3,719.38,4,1,1,411,Gold,Recent Customers,4
2995,10,5,5069.75,4,2,2,422,Platinum,Becoming Loyal,3
2996,21,3,4774.51,3,1,2,312,Gold,Late Bloomer,6
2997,31,6,5293.91,3,2,2,322,Gold,Late Bloomer,6
2998,66,3,4629.21,2,1,2,212,Silver,High Risk Customers,8
2999,8,11,12745.98,4,4,4,444,Platinum,Platinum Customers,1
3000,42,4,4848.29,3,1,2,312,Gold,Late Bloomer,6
3001,104,4,4664.8,1,1,2,112,Bronze,Evasive Customers,10
3002,44,7,7201.75,3,3,3,333,Gold,Potential Customers,5
3003,111,9,7885.54,1,4,3,143,Bronze,Almost lost Customers,9
3004,113,5,5048.79,1,2,2,122,Bronze,Evasive Customers,10
3005,189,3,3682.5499999999997,1,1,1,111,Bronze,Lost Customers,11
3006,30,4,5912.1,3,1,2,312,Gold,Late Bloomer,6
3007,3,7,8547.34,4,3,4,434,Platinum,Very Loyal Customers,2
3008,5,6,7710.66,4,2,3,423,Platinum,Becoming Loyal,3
3009,88,4,4421.04,1,1,2,112,Bronze,Evasive Customers,10
3010,110,5,4911.610000000001,1,2,2,122,Bronze,Evasive Customers,10
3011,35,4,3080.8,3,1,1,311,Silver,Late Bloomer,6
3012,3,6,9204.57,4,2,4,424,Platinum,Becoming Loyal,3
3013,4,9,8161.56,4,4,4,444,Platinum,Platinum Customers,1
3014,19,9,8691.039999999999,3,4,4,344,Gold,Recent Customers,4
3015,46,10,14529.95,2,4,4,244,Silver,Losing Customers,7
3016,0,5,7991.99,4,2,3,423,Platinum,Becoming Loyal,3
3017,57,6,6588.3,2,2,3,223,Silver,High Risk Customers,8
3018,19,5,3833.35,3,2,1,321,Gold,Late Bloomer,6
3019,64,3,4258.98,2,1,2,212,Silver,High Risk Customers,8
3020,22,12,11413.11,3,4,4,344,Gold,Recent Customers,4
3021,60,7,6493.42,2,3,3,233,Silver,Losing Customers,7
3022,31,5,3884.79,3,2,1,321,Gold,Late Bloomer,6
3023,132,4,2119.85,1,1,1,111,Bronze,Lost Customers,11
3024,50,2,3539.28,2,1,1,211,Bronze,Almost lost Customers,9
3025,125,2,2263.49,1,1,1,111,Bronze,Lost Customers,11
3026,92,6,5618.62,1,2,2,122,Bronze,Evasive Customers,10
3027,31,5,3296.91,3,2,1,321,Gold,Late Bloomer,6
3028,46,5,5620.95,2,2,2,222,Silver,High Risk Customers,8
3029,121,4,5099.51,1,1,2,112,Bronze,Evasive Customers,10
3030,24,7,5700.4,3,3,2,332,Gold,Potential Customers,5
3031,2,5,6455.51,4,2,3,423,Platinum,Becoming Loyal,3
3032,40,7,10767.02,3,3,4,334,Gold,Potential Customers,5
3033,158,2,2523.2,1,1,1,111,Bronze,Lost Customers,11
3034,48,5,5496.76,2,2,2,222,Silver,High Risk Customers,8
3035,38,5,4522.24,3,2,2,322,Gold,Late Bloomer,6
3036,156,5,8620.53,1,2,4,124,Bronze,Almost lost Customers,9
3037,185,3,2449.3,1,1,1,111,Bronze,Lost Customers,11
3038,46,6,5268.26,2,2,2,222,Silver,High Risk Customers,8
3039,69,9,8652.35,2,4,4,244,Silver,Losing Customers,7
3040,203,2,3384.3099999999995,1,1,1,111,Bronze,Lost Customers,11
3041,124,2,3469.37,1,1,1,111,Bronze,Lost Customers,11
3042,11,6,6916.03,4,2,3,423,Platinum,Becoming Loyal,3
3043,11,4,4497.96,4,1,2,412,Platinum,Recent Customers,4
3044,4,9,10768.18,4,4,4,444,Platinum,Platinum Customers,1
3045,65,6,8878.98,2,2,4,224,Silver,Losing Customers,7
3046,228,5,6086.83,1,2,3,123,Bronze,Evasive Customers,10
3047,34,5,6712.39,3,2,3,323,Gold,Potential Customers,5
3048,4,13,14756.09,4,4,4,444,Platinum,Platinum Customers,1
